PublishedAt,Comment
2021-12-19T00:31:11Z,It’s the fake yes scene
2021-10-18T22:02:50Z,"☝️ Shills sponsored by Pfizer...<br><a href=""https://youtu.be/4uexqgkyFmo"">https://youtu.be/4uexqgkyFmo</a>"
2021-10-08T20:22:07Z,This is Fake News he is not at The White House this is at a studio across the street those are fake windows and I’m sure the booster shot is fake also… can you hear the chants at all the stadiums and concerts “F**k Joe Biden” I guess he can say he is unifying the country
2021-10-08T14:16:03Z,"FAKE Booster.This Vac is an intramuscular injection. Meaning it goes only in the <a href=""http://muscle.to/"">muscle.To</a> do that,the syringe must be aspirated. Pulled back to see if there is blood, if no blood then inject the vac. They never did that here 😲. This would never happen to a President. It’s not the vaccine he got. FAKE BOOSTER"
2021-12-22T14:18:39Z,"Wow, that&#39;s dumb. Did you finish school?"
2021-12-23T07:33:47Z,@@simstar6557 did your momma ?
2021-12-23T13:49:47Z,@@theomegaman218 yes. Would you like some foil?
2021-12-24T00:45:07Z,@@simstar6557 extra foil does help to get better reception . 🛸
2021-12-24T00:51:32Z,"@@theomegaman218 dude, its supposed to stop reception. At least let me troll you right."
2021-10-07T21:49:29Z,But he wasn&#39;t at the White House - or did they build a set at the White House with a fake windows? Look at the injection from another angle.
2021-10-07T04:41:51Z,"Not the Whitehouse. <a href=""http://www.youtube.com/results?search_query=%23arrestbiden"">#ArrestBiden</a> for his illegal Ukraine phone call with Prez Porshanko! Treason by China Joe! Nevada Gov Sisolak laundered cash through the Aladdin casino dice pit and other joints and no statue of limitations for his tax evasion! I worked 117 hours at Desert Breeze polling place in Vegas and discovered we had Dominion employees from Cal embedded in our booth wearing our election board shirts advising voters. I found out William Gonzalez was from Fresno. Frayd all over."
2021-10-06T00:57:58Z,Biden is the new Hitler 100% if you don’t believe now you soon will the vaccine is a joke there are plenty of vaccines out in this world that have never ever been mandatory now all of a sudden it’s mandatory think about it people just think about it mandatory there’s a reason and it’s not to save your life I got Covid 30 days ago I was sick for one week symptoms loss of smell loss of taste very sleepy just like the flu now I’m up and feeling great I do not wear a mask I will not wear a mask I will not take the shot my company has threaten me now to take the vaccine I handed them my lawyers card and I haven’t heard anymore since thenNone of the vaccines have been passed by law it is not mandatory it is your company that is doing it you could sue your company if they force you to take the shot the media is not going to tell you this I’m telling you this because I care I’m 100% patriot always will be Biden and Harris must go they are destroying us one shot at a time if you don’t believe you soon will believe Mark my words the storm is coming
2021-10-02T05:23:39Z,They won’t maybe lose their jobs. They have walked out. They won’t be back. There are clinics popping up all over that do not want workers who have been vaxed.
2021-10-01T00:07:42Z,That jackass got saline
2021-09-29T06:21:38Z,Saline!!!!!!!!!
2021-09-29T03:24:15Z,Fake and scripted just like his “presidency”
2021-09-29T02:24:20Z,A FAKE White House studio mockup and we&#39;re supposed to believe it was a real booster or trusting  anything Biden has to say. Go to hell.
2021-09-29T00:28:10Z,E l s p r o w e b. All the way their services are mind blowing
2021-09-29T00:05:05Z,Ridiculous old sick🤡
2021-09-28T22:34:57Z,And is that how he is acting senil out of his mind easy to be told how to act?
2021-09-28T19:39:09Z,Who cares if Sleazy Joe gets a booster shot.
2021-09-28T19:00:17Z,don&#39;t hide and suppres distater of pendamic virus.. world every authority is hiding true situation and people are in worst dangour situation.. Satay safe commoners.
2021-09-28T17:34:46Z,Propaganda
2021-09-28T16:11:53Z,"Dr osaba cure all kinds of diseases such as HIV, HERPES virus, CANCER, DIABETES, FIBROID , HPV, STD, you can reach out to Dr osaba on his YouTube channel"
2021-09-28T14:59:51Z,"Needle goes in, no needle comes out."
2021-09-28T14:47:52Z,FJB
2021-09-28T14:46:16Z,Most times having your own source of income is really a blessing in disguise you won&#39;t have to care about this forsaken governmet. They wouldn&#39;t make provision for jobs all the care about is themselves honestly the  easiest way to earn in this tremendous economy is through Crypto. but many don&#39;t believe in this yet and I feel so sorry for them.
2021-09-28T14:50:38Z,it&#39;s so funny that the government wouldn&#39;t want civilians to know what they know yet some civilians wouldn&#39;t understand what&#39;s really happening. crypto has done more good than harm.
2021-09-28T14:57:06Z,It hurts me so much most people still depend on the government when they can simply join Mr Robert Antonio in his trade session for this who can&#39;t trade themselves.
2021-09-28T15:02:42Z,Most people call Crypto a scam but don&#39;t see the government who defraud us as a scam. you only end up getting scammed or loss when you don&#39;t have a good tutor like Mr Robert Antonio indeed I&#39;m grateful to him.
2021-09-28T15:03:29Z,"$39,000 made in two weeks. wouldn&#39;t have earned that through government job in one month even."
2021-09-28T15:08:59Z,I was just going through comments and got sticked here. Mr Robert Antonio I know of him and I&#39;ve been a beneficiary of his good works.
2021-09-28T14:24:48Z,"That black guy is such a sell out. FDA said booster was not necessary so no he’s not following “the science”. &amp; old Joe can get it because he’s already half dead anyways Lmaoo. When nurses are like I’m not taking this vaccine, you know this is all a scam."
2021-09-28T14:01:09Z,"<a href=""https://youtu.be/GMeb2T9L_do"">https://youtu.be/GMeb2T9L_do</a>"
2021-09-28T13:19:23Z,Biden is such a joke. Worst president ever.  There&#39;s no way he was elected fairly.
2021-09-28T12:53:40Z,☝️🤬BS🤬☝️  Pfuck their BS mandate🖕  ☠💉☠
2021-09-28T12:47:15Z,"<a href=""http://www.youtube.com/results?search_query=%23covid_vaccine"">#Covid_vaccine</a> has the structure of HIV same as covid 19 virus to deceive your immunity system to create T-Cell perish together with the virus(just like overclocking immunity system temporarily), but unable to deceive the new covid 19 variant, the virus will permanently stay at human body&#39;s T-Cell then cause it malfunction to duplicate, destroy and spread even you have fully recovered from covid infection or fully vaccinated. <br>Covid vaccine is a resistance of covid virus to create new variant, it only able to hide the symptoms after get infected, at the same time to enhance your immunity system to against the virus temporarily like &#39;MURPHY&#39;, &quot;against the virus not eliminated&quot;, currently the opportunity to the death of having vaccine injection is less due to it&#39;s ineffectiveness since vaccine maker has been modified it to be safe.  Vaccine manufacturer can be sued now after FDA fully approve those vaccine, this is great liberty status evolution. A lot of people death or having long term adverse reaction in vaccination before, and the government still keep hiding the truth.&amp;#6"
2021-09-28T12:21:56Z,These right wing/conservative conspiracy comments here are such a joke. Good for Biden to get that booster shot. 👍
2021-09-28T11:45:26Z,Look the most expensive day care in the world.
2021-09-28T10:38:32Z,waiting until the  super duper booster is released
2021-09-28T10:36:37Z,Its a pandemic when firing health care workers. It has been the plan to implant military to civil duties. Thats martial law
2021-09-28T09:34:54Z,"Yeah the vaccine works so well, you need 3rd and 4th boosters .... come on. No vaccine for me. Thanks"
2021-09-28T09:09:56Z,Shot went in faster than if Joe was a Blowup Doll😂.<br>&quot;No side effects&quot; he just got the shot...<br>Give it time.  If it&#39;s real
2021-09-28T08:45:36Z,BIDEN GOT THE JAB WITH A MOVIE CROPPED NEEDLE.  All of those wealthy people used FAKED NEEDLES so as to get the general public to jab themselves.  It&#39;s working pretty good and not working at the same time.
