PublishedAt,Comment
2023-02-25T05:59:27Z,It&#39;s always NYC
2022-08-03T21:25:33Z,Mine was terrible and painful but I am very happy that I was able to cure my HPV with the help of Dr ALUDA on YouTube..
2022-07-15T17:06:14Z,"Try and use Dr Ese Okhueleigbe herbal supplements, i was diagnosed of Herpes Simplex Virus 1&amp;2 2 years ago, and it was this native doctor that cured me permanently, I really appreciate all you do ma"
2022-05-16T19:12:03Z,Rumors are created by jealous people<br>And believed by idiots<br>Fear is stronger then love. Remember that
2022-04-25T14:29:09Z,"When I texted positive to the Herpes virus Few years ago I was very disappointed in myself and almost gave up in life, But all thanks to Dr Igudia on YouTube who cured my Herpes infection with his natural herbs medication which I ordered from him."
2022-04-18T10:35:25Z,Special appreciation to Dr ALUDA on YouTube for curing my hvp and herpes virus with his herbal medication
2022-04-01T13:07:11Z,"I live with HSV1&amp;2 for more than 5 years but<br>now I&#39;m cured, after taking <a href=""http://www.youtube.com/results?search_query=%23doctoralued"">#doctoralued</a> herbal<br>medication God bless you."
2022-04-01T13:06:22Z,"I live with HSV1&amp;2 for more than 5 years but<br>now I&#39;m cured, after taking <a href=""http://www.youtube.com/results?search_query=%23doctoralued"">#doctoralued</a> herbal<br>medication God bless you."
2022-03-02T16:06:08Z,I hope the leaders here in Canada  🇨🇦 don&#39;t follow the Republican Pandemic Response Morons in the U.S . You are sick and tired of all the restrictions and masks and shots I get it . We need to stick together and persevere until the end . They should change the motto on Florida plates from Sunshine State to Best State to Die
2022-02-28T14:41:06Z,This must be upsetting to the <b>FAKE News</b> media.  No one cares about their false claims regarding Covid.<br>Now everyone is focused on the war Russia started with the Ukraine.
2022-02-27T13:01:24Z,We owe it all to Biden and Fauci.
2022-02-20T05:55:27Z,Deception
2022-02-14T23:46:55Z,Sorry for the people&#39;s families that have lost loved ones but very happy for the ones who have passed and are in heaven now and no longer need to put up with any of this crap and I&#39;m not talking about covid
2022-02-07T05:05:45Z,This crazy
2022-02-01T00:39:44Z,"Greed blamed the animals, bats.  Later it&#39;s the greedy pharmaceutical company wanted to implement fear with a pawn named, COVID-19. Perhaps it is planned up to 19 injections of vaccine?  Covid-1st vaccine. Delta-2nd vaccine. Omicron-3rd booster. Pedro?-4th vaccine. Juan?-5th vaccine. Vegan virus-6th vaccine? Tiny toots virus?-7th vaccine. John doe virus?-8th vaccine. Go Brandon virus-9th vaccine. Oprah virus?-10th vaccine. Next next and so on<br> A good business?,.,.,"
2022-01-28T16:49:47Z,not going to be a genny-pig !!!
2022-01-28T16:48:45Z,"dont believe the media, they pay you to be on t.v, this one is not that dangerous, bunch of lairs !!!"
2022-01-20T22:55:43Z,In my opinion… they should lockdown everything and government should start giving money to people to end this pandemic.
2022-01-11T18:24:30Z,China made an great example of controlling corona ….Although USA have great infrastructure but they can’t able to control corona …biden gov should analyse about their work
2022-01-11T18:19:41Z,Biden administration will destroy USA …they even can’t control corona ….although they have 1/3 population of india or china
2022-01-09T07:33:16Z,Now no one is blaming Biden...😆🤦‍♂.But earlier it was all Trump&#39;s fault.👍👍😆
2022-01-08T02:00:46Z,"Although,i was abit skeptical at first,when I came across a comment, Regarding the IMF Loan/Grant initiative.but after i submit my application,to my greatest surprise,I got a loan of $250,000..May God Continue to bless the IMF and World Bank,for empowering citizens of countries, affected by the covid 19 pandemic"
2022-01-06T07:31:25Z,deadly diseases
2022-01-05T09:35:24Z,vaccine 🤣🤣🤣🤣🤣🤣
2022-01-05T02:46:33Z,"ha ha , it was all because of mr. Donald Trump 😎"
2022-01-05T02:15:53Z,What covid vaccine is not working 😒
2022-01-05T00:56:47Z,"Is this pharmaceutical company propaganda or are we really wringing our hands over a virus that now presents as the common cold? Either way, acting like covid is ebola means you are a coward and a corporate tool.<br><a href=""http://www.youtube.com/results?search_query=%23nationalizepfizer"">#NationalizePfizer</a><br><a href=""http://www.youtube.com/results?search_query=%23nationalizecbs"">#NationalizeCBS</a><br><a href=""http://www.youtube.com/results?search_query=%23nationalizecongress"">#NationalizeCongress</a>"
2022-01-04T19:26:06Z,"The booster vaccines are perpetual those who got any vaccine 💉 won’t have a choice cos their immune system is compromised. Good 👍 news you get boostered every 3-6 months and every  winter they will announce a new variant then line up for turbo boosters ? If these junk jabs worked why do u need boosters , to muzzle up 😷, covid pass etc ? Unfortunately u people won’t wake up nor use ur brains 🧠! That’s why we are in this mess cos of your gullibility."
2022-01-04T14:50:21Z,But Brandon had a plan and was going to “Shutdown” the virus! <br><br>Let’s Go Brandon!
2022-01-04T14:12:08Z,REVELATIONS 13....NO ONE CAN BUY OR SELL WITHOUT THE MARK OF THE BEAST
2022-01-04T14:10:28Z,Has to be trump’s fault 😑
2022-01-04T10:28:27Z,Why people think that corona vaccine is fully developed current vaccines are 80% effective so technically there are 20% chance you can get virus or possibly be carrying virus even if you don&#39;t feel symptoms
2022-01-03T13:35:13Z,"Young person interviewed on morning news says he’s getting Covid tested because he has a headache!!!? Dislike button counter still broken YouTube another blow against free speech! Can you say censorship, I think you can."
2022-01-03T13:00:33Z,Propaganda
2022-01-02T13:34:37Z,Stupid shits shut our boarder down
2022-01-02T07:59:10Z,It will all be over when we get hit by an asteroid
2022-01-02T04:46:58Z,It&#39;s so exciting!
2022-01-02T04:33:09Z,"Very funny about China&#39;s Covid-19 cases numbers. They recently went over 100K Covid-19 cases &quot;TOTALLY&quot;, about 26 MONTHS. At a 1% Death rate, China will have gotten around 1,000 deaths with these 100,000 Covid-19 cases. That is 1,000 deaths in about 26 months (26 months per 30 days per month, so about 780 days for 1 1/4 deaths per day, NOT EVEN TWO DEATHS PER DAY. Now those early Chinese Internet Reporters clearly showed the Chinese Hospitals having between 30 to 200 deaths or more Per Hospital per day. Clearly China is greatly lying about their Covid-19 cases and deaths numbers."
2022-01-02T04:13:37Z,"Just when is that COVID-19 &quot;Herd&quot; thing supposed to finally &quot;Kick in&quot;? Seems like they may have been lying to the USA Citizens since about April, 2021. Herd being a large group of people who has either gotten Covid-19 and/<br>or gotten the COVID-19 illness (which will greatly slow the spread of Covid-19)."
2022-01-02T02:44:32Z,"A new study published on the preprint server bioRxiv assesses the antiviral activity of stenoparib against four severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) variants of concern (VOCs). This study also focuses on the inhibition of the SARS-CoV-2 Alpha variant by a combination of stenoparib and remdesivir.<br><br>The researchers of the current study also evaluated the inhibitory action of a combination of stenoparib and remdesivir against the Alpha variant. When combined, the drugs acted synergistically and plaque inhibition increased to over 90%"
2022-01-01T18:32:37Z,It&#39;s like the more tests they do the more they find.
2022-01-01T18:07:14Z,I really hope you morons at some point compare normal yearly global death tools to the death to the ones of 2021. I&#39;ll wait till sombody figures out how f*cking stupid everyone&#39;s being.  Wise tf up people. I&#39;m ashamed to be a part of the human race. It&#39;s pathetic.
2022-01-01T15:43:01Z,I thought Biden had a plan? 😂
2022-01-01T11:36:59Z,I appreciate everyone who is suffering through covid and I understand it is real . However maybe we are having record cases because  we are having record testing ????
2022-01-08T04:27:02Z,"Lol, if we stop the testing, then Covid goes away right?"
2022-01-01T08:50:57Z,congratulations for breaking India&#39;s daily record USA
2022-01-04T12:51:32Z,Cases in India were under-reported
2022-01-04T17:44:46Z,@@khuram2730 well we don’t care about it.
2022-01-05T10:03:16Z,@@khuram2730 well even if it is still it makes sense as population of India is 10 times more than US..so density of population and percentage has to be tallied.
2022-01-01T07:54:50Z,"This lie has been going on for almost 2 years, lets go brandon!"
2022-01-01T08:11:33Z,Who was President when Covid first hit the US?
2022-01-01T08:24:45Z,@@roberteason9560 he was the president who tried to get the border shut down as fast as possible while the democrats disagreed calling the shutdown racist towards asians
2022-01-01T08:35:50Z,@@turkeyball359 Who was President when Covid-19 hit. Stop being a typical conservative and answer my god dam question.
2022-01-01T08:39:16Z,@@turkeyball359 You conservatives can never take and accept responsiblity you are all narcassistic sociopaths.
2022-01-01T08:52:08Z,@@roberteason9560 Trump
2022-01-01T07:44:30Z,"By the dawn;<br><br>2. By the ten nights (i.e. the first ten days of the month of Dhul-Hijjah),<br><br>3. And by the even and the odd (of all the creations of Allah).<br><br>4. And by the night when it departs.<br><br>5. There is indeed in them (the above oaths) sufficient proofs for men of understanding (and that, they should avoid all kinds of sins and disbeliefs, etc.)!<br><br>6. Did you (O Muhammad ()) not see (thought) how your Lord dealt with &#39;Ad (people)?<br><br>7. Who were very tall like lofty pillars,<br><br>8. The like of which were not created in the land?<br><br>9. And (with) Thamud (people), who cut (hewed) out rocks in the valley (to make dwellings)?<br><br>10. And (with) Fir&#39;aun (Pharaoh), who had pegs (who used to torture men by binding them to pegs)?<br><br>11. Who did transgress beyond bounds in the lands (in the disobedience of Allah).<br><br>12. And made therein much mischief.<br><br>13. So your Lord poured on them different kinds of severe torment.<br><br>14. Verily, your Lord is Ever Watchful (over them).<br><br>15. As for man, when his Lord tries him by giving him honour and gifts, then he says (puffed up): &quot;My Lord has honoured me.&quot;<br><br>16. But when He tries him, by straitening his means of life, he says: &quot;My Lord has humiliated me!&quot;<br><br>17. Nay! But you treat not the orphans with kindness and generosity (i.e. you neither treat them well, nor give them their exact right of inheritance)!<br><br>18. And urge not on the feeding of AlMiskin (the poor)!<br><br>19. And you devour inheritance all with greed,<br><br>20. And you love wealth with much love!<br><br>21. Nay! When the earth is ground to powder,<br><br>22. And your Lord comes with the angels in rows,<br><br>23. And Hell will be brought near that Day. On that Day will man remember, but how will that remembrance (then) avail him?<br><br>24. He will say: &quot;Alas! Would that I had sent forth (good deeds) for (this) my life!&quot;<br><br>25. So on that Day, none will punish as He will punish.<br><br>26. And none will bind as He will bind.<br><br>27. (It will be said to the pious): &quot;O (you) the one in (complete) rest and satisfaction!<br><br>28. &quot;Come back to your Lord, Well-pleased (yourself) and well-pleasing unto Him!<br><br>29. &quot;Enter you, then, among My honoured slaves,<br><br>30. &quot;And enter you My Paradise!&quot;"
2022-01-01T03:13:30Z,This virus is thriving because of the stupidity of mankind. All these leaders fit for squat opening everything while they sit at home when the brunt of the population is getting infected. Covid will be not be going anywhere.
2022-01-01T02:56:49Z,👺👺👺👺👺
2022-01-01T01:35:29Z,Question?..  why is it I have been exposed to multiple people that were infected with COVID multiple times and every time I go get a test ( mandatory after being exposed to them for long periods of times ) I have never tested positive? Generally curious?
2022-01-01T18:33:35Z,You probably already had it
2021-12-31T22:03:38Z,"Head for the hills! The common cold is surging! Dislike button counter still broken YouTube another blow against free speech, can you say censorship, I think you can"
2021-12-31T18:58:07Z,You all need to pay attention what&#39;s going on in South Africa in the UK. Better information!
2021-12-31T18:10:55Z,It&#39;s been over 500 years of colonization and their foreign virus genocides against us trying to wipe us out and We need special protections
2021-12-31T17:27:29Z,A new record since yesterday’s new record.....whoo-hoo...yawnzzzzzzzz......
2021-12-31T16:44:20Z,Thanks Joe Biden!!!  I mean Brandon!!!
2021-12-31T16:30:48Z,Why do they keep saying a new record  of cases and NO info on % asymptomatic and/or % hospitalized? Why can&#39;t they give us the data and let us decide what it means?
2022-01-01T16:23:40Z,"most people who get covid don&#39;t report it to the authorities, so how would the media report those numbers?"
2022-01-01T17:07:18Z,"@@nonyabizness.original interesting point. But they do get the overall numbers somehow but I see what you mean. When they mention hospitals, it would be nice to know the % cov or non-cov that are hospitalized in one or more hospitals.  That data should be easy to collect as every patient&#39;s diagnosis is in each hospital&#39;s database."
2021-12-31T14:43:00Z,"The test to tyranny plan, over the common cold this time. FJB"
2021-12-31T13:46:31Z,Let’s go Brandon!!!
2021-12-31T13:44:05Z,so why are clubs and concerts opened then?
2021-12-31T11:57:43Z,"American, you&#39;ll in a WAR and the only way to defend yourself is with the COVID Vaccines. How can you have a house full of GUNS , waiting on a RACIAL WAR but won&#39;t arm yourself with the VACCINES, and you&#39;ll falling off like Flies. Something just ain&#39;t making SENSE...."
2021-12-31T10:59:19Z,Question just my thoughts I don&#39;t understand why not close all broader and stop all international flights for 6month or ist about $$$ and I feel a person should be paid ( whom caught covit ) from the country that started this covit stuff so many people have died from COVID
2021-12-31T10:29:23Z,Yet China continues to hid numbers?!?!
2021-12-31T10:28:30Z,But China remains to hid their numbers.
2022-01-02T20:15:20Z,"Hi Beautiful<br>Sorry for interfering into your privacy, I saw your profile so attractive that&#39;s why I sent you a text, if you don&#39;t mind can we know more about each other."
2021-12-31T09:58:46Z,Imagine if we could see the dislikes
2021-12-31T09:53:49Z,No vaccine 💉 = No right to life🧬
2021-12-31T09:00:48Z,"When does the new varry drop , I got omni already"
2021-12-31T07:19:59Z,"Thanks, Joe Biden."
2021-12-31T06:17:04Z,stop inhaling minerals you might not live as long.
2021-12-31T05:45:39Z,Cb say hospitals need to vac it out like what they do with tuberculosis patients.
2021-12-31T05:41:34Z,CB says hospitals need spray disinfect and hospitals need to equip housekeepers  and higher more housekeepers sanitation.
2021-12-31T05:38:38Z,Bersatu lawan virus corona 2019...
2021-12-31T05:37:08Z,How is this possible? We are at the highest rate of vaccination RIGHT NOW! Why would new cases also be at all-time-highs? It doesnt make sense.
2021-12-31T05:26:38Z,Sell the news and the hype
2021-12-31T04:50:41Z,Bruh its flu season that&#39;s why cases goes up
2021-12-31T04:05:00Z,I LIKE GLUE!
2021-12-31T03:53:17Z,"nice gloves boy, now lie to me one more time in Portuguese, i enjoy being lied to in foreign languages"
2021-12-31T03:45:44Z,WOW Massachusetts has a lot of ignorant people.  Why can’t these losers go to their Dr. and get tested?
2021-12-31T03:44:15Z,"That &quot;breathing hurts, coughing hurts&quot; is really true. As covid survivor myself I can attest to that. Even yawning is hurting your chest."
2021-12-31T03:28:28Z,You mean Covid amongst the vaxed
2021-12-31T03:22:05Z,Gibraltar…had 100% vaccinated and still are having high cases. Vaccines aren’t working
2021-12-31T03:14:11Z,Bullshit we got cold and flu
2021-12-31T02:41:34Z,Meh...dont care
2021-12-31T02:36:59Z,Tsunami of Coronavirus cases in USA. Praying to God to empower Federal and State Governments to fight the Pandemic situation effectively.
2021-12-31T01:46:55Z,No one angry at Biden? Funny how that works huh
2021-12-31T01:15:07Z,"That &quot;breathing hurts, coughing hurts&quot; is really true. As covid survivor myself I can attest to that. Even yawning is hurting your chest."
2022-02-28T14:42:12Z,I had Covid again last month.  This time I used Ivermectin and was only sick for 2 days.
2022-03-02T16:10:28Z,There are far more people with Long lasting and permanent health issues from Covid than people who died . What would have happened if Trump had gutted Obama Care ? He clearly didn&#39;t have a replacement . 26 million Americans wod be up shits  Creek without a paddle
2022-03-02T22:27:59Z,@@scottmullins87  Osama care only gave billions of dollars per month to the insurance companies.
2021-12-31T01:13:00Z,Cases shmases
2021-12-31T01:00:57Z,What the hell is Biden doing not ordering enough test kits! WTF is like Trump is still president!
2021-12-31T00:49:35Z,😱 OMG.. brought to you by Pflzer 🤡
2021-12-31T00:29:46Z,Who sees another Rudy Gobert type situation in which sports shut down again?
2021-12-31T00:26:59Z,Excellent.. The vaccines are indeed effective 😂
2021-12-31T00:13:12Z,I&#39;m so scared for my family! And this world!!!
2021-12-31T02:16:24Z,Don&#39;t be scared. The human body has an immune system. Stay strong. Develop an attitude that you&#39;re not a scared to die.
2022-01-01T23:12:49Z,No you are not.  You just want attention.   Stop with the drama and grow up
2022-02-26T14:19:50Z,No worries. General Tso Joe Biden promised he would jump start the economy and shut down the virus. Trust him 😉
2021-12-30T23:30:40Z,Ruben see
2021-12-30T23:22:05Z,Vaccine  failure.
2021-12-30T23:08:00Z,If only they get the data of all those that can&#39;t get tested. The numbers will be even higher. So many ppl can&#39;t even get tested or fed up with waiting hours to get tested.
2021-12-30T23:04:37Z,I wouldn&#39;t be surprised if the government is spraying covid in the air just how they didn&#39;t need no permission just to do all that chemtrails mess.
2021-12-30T22:49:32Z,More like soaring across the whole fucking planet.
2021-12-30T22:24:36Z,Wow those vaccines are really working. I guess the Mandates were needed!!!
2021-12-30T22:24:23Z,I may never interact with human beings again.
2021-12-30T22:23:58Z,Liars!!
2021-12-30T22:03:01Z,Wow no-one sees they r stop quarintine from 12 14 days to five days now money money don&#39;t worry about getting better healing your body hurry get a shot take meds get back to work.. 🤑🤑🤑😎😎😰😨😥😪🤕😷🤒let&#39;s party have lots of crowds over no-one wanted to be safe so everything went to let us out let us have fun don&#39;t worry about death people kids families ..sad really sad people are dying outta control
2021-12-30T21:54:48Z,Please explain to me what all these cases mean?  Are they all dying?  More test more cases!  How accurate are the test?🤬🤬🐑🐑🐑
2021-12-30T21:47:41Z,"A very efficient vaccination/lockdown campaign brought to you by big pharma and democrats. Everything goes as promised. More cases and more deaths that when we did not have jabs, but every single MSM is creaming about the outstanding efficacy of those. A simple math shows you will lose 60% of your salary by the end of this presidency due to all these &quot;efficient&quot; measures, but you should not be an oracle to predict the medical situation will not change. Then we will face another round of mail-in voting and yet another round of country destruction."
2021-12-30T21:46:28Z,"Biden said during a 2020 campaign debate: “If the president had done his job, had done his job from the beginning, all the people would still be alive,” At the time the U.S. had recorded 220,000 Covid deaths.<br><br>So as the year draws to an end, what are the scores of the doors...<br><br>352,000 Americans died of/from COVID in 2020 under Trump (without vaccines available).<br><br>474,000 American died of/from COVID in 2021 under Biden (with vaccines available)..."
