PublishedAt,Comment
2021-05-17T20:50:27Z,Thank you to the volunteers who are helping where the government is failing its people.
2021-05-17T20:41:09Z,"New infections are going down. @<a href=""http://worldmeter.com/"">worldmeter.com</a>"
2021-05-17T17:20:40Z,Get well soon scam callers!!! 🙏
2021-05-15T15:48:24Z,This will magical all disappear.<br>Like a miracle.<br>Just ask Donald Trump.
2021-05-14T00:02:48Z,"Without establishing contaminated zones and  quarantine zones that’s separated from the public, medics are only going to work their cases up, not down."
2021-05-13T19:49:34Z,"This is a bio-weapon attack by china, &quot;new&quot; verients is just a upgraded weapon.<br>China hates india and has pushed in to there borders before and attacked there troops, But this is a attack on civilians, This is virus is a act of WAR on the world."
2021-05-13T01:17:32Z,I am sorry to hear about that! Hope the virus ended soon!
2021-05-12T13:18:28Z,No mercy for Rapists and humanity killers.   Die more and let the Corona finish the Garbage from earth.
2021-05-12T05:03:52Z,no child policy for those below poverty and one child policy for the rest. retain only the top three languages.
2021-05-12T03:59:10Z,India is a fake country and a fake democracy and bound to collapse
2021-05-12T01:46:52Z,"Out of limit , is more just."
2021-05-11T18:10:56Z,"<a href=""https://youtu.be/o0DWNaPJZ10"">https://youtu.be/o0DWNaPJZ10</a>"
2021-05-11T15:59:29Z,新型コロナウイルスを、従来型コロナウイルスを、含めて死滅することは、簡単です。パスツール研究所の、コツホ博士は、コレラ菌を、飲んで、病気にかかることもなく、元気に、生活しました。大量の、酢を、飲んで、コレラ菌を、死滅させました。可能な人は、酢を、コーヒーカップ２杯を、飲んでください。３０分位で、血液の循環で、酢の酢酸が、体全体に、循環します。肺、喉、鼻の奥の違和感が、減少します。１日、３回酢を、飲んでください。８時間位で、コロナウイルスが、死滅します。死ぬ運命の人が、１日くらいで、歩けるくらいに、元気になります。酢を、ジュースで、３倍くらいに、薄めても、効果は、変わりません。時間が少し多くかかります。アルコールを、喉、鼻の奥に、スプレーすると、効果が、倍増します。肺の中の、コロナウィルスが、酢の酢酸で死滅して、元気になります。回りの、死ぬ運命の人を、救助してくれることを、希望します。
2021-05-11T20:43:57Z,ありがとう医者
2021-05-11T13:30:16Z,"Have mercy on the people of Kasmir otherwise you would keep experiencing the music of death like this, May Allah have mercy upon muslims during this covid"
2021-05-11T05:57:12Z,"Time of serious crisis, Politicians, don&#39;t fight for ur own ends. If you are truly patriotic, preach to people who neglect to wear masks,<br>Otherwise, the day is not too far folks will die fall like dried leaves of a tree anywhere in the ground and laying like dung in the field."
2021-05-11T05:41:32Z,Modee jee mast janta trust<br>Modee jee go back
2021-05-12T13:20:07Z,No mercy for Rapists and humanity killers.   Die more and let the Corona finish the Garbage from earth.
2021-05-11T03:06:54Z,The government of INDIA🇮🇳 has Lost control Over both the PANDEMIC  And the ECONOMY. <br><br>O God❤Save Us All 🇮🇳🌹🌷❤
2021-05-11T01:53:37Z,Time to get OUT of India and pull back investment there as the second wave is a MESS
2021-05-11T01:34:18Z,20 million people die in India every year. One million COVID deaths in 2021 clearly is not significant
2021-05-11T00:24:13Z,I don&#39;t understand with all those doctors how can this happen???
2021-05-12T13:19:58Z,No mercy for Rapists and humanity killers.   Die more and let the Corona finish the Garbage from earth.
2021-05-14T04:29:10Z,"The peaple being infected are much more than the doctors and hospitals capacity, the reason is simply overpopulation"
2021-05-14T04:51:51Z,@@UtkarshSingh-qq1cy Interesting because that is one of the key reasons Fauci and his team funded for the virus in the first place
2021-05-10T22:55:40Z,"India have 346,027 less Covid deaths than the US. The world should ban America before India.<br>India helped Traitor Trump make money selling snake oil hydroxychloroquine even after the Orange threatened India.<br>India were one of the first countries to produce a vaccine, months before the US warp speed/snail speed became 6th to market.<br>US has kept all their vaccines for themselves and now says they want to help India. Monitor this space as Americans lie."
2021-05-10T22:34:18Z,China probably released a chemical covid weapon on India since it&#39;s new enemy
2021-05-10T20:30:40Z,Hmmmmm....super spreding coronavirus....let&#39;s send reporters too cover it all for the sake of news ??‽
2021-05-10T19:46:02Z,These folks need the vaccine ASAP. But Big Pharma is gonna put up a fight because &quot;MuH pAtEntS&quot; and &quot;muH pRoFiTs&quot;.
2021-05-10T19:45:40Z,<b>Wrong title.</b> India&#39;s health care system is over the breaking point. It collapsed already.
2021-05-10T19:35:20Z,"Guys... I did not believe this at first, but now I see... At first I just thought that the virus was some kind of terrible accident... But... The freemasons caused it. The freemasons want to lower the population. I don’t know how, but they need to be stopped somehow. If what I’ve heard is true, that the freemasons caused corona, they are even worse than we all thought"
2021-05-10T19:08:49Z,India needs to stop bathing in dirty river packed like sardines and holding rallies
2021-05-10T18:54:06Z,"From Mt Everest Kathmandu Nepal::::हे त्रिनेत्रधारी महादेव।।<br>      इसCoronavirus🦠को उठालै👻।।<br> ॐॐॐसत्यम्।  शिवम्।  सुन्दरम। ॐॐॐ<br><a href=""http://www.youtube.com/results?search_query=%23your%E0%A4%AC%E0%A4%BE%E0%A4%AC%E0%A4%BE%E0%A4%9C%E0%A5%80%E0%A5%90"">#Yourबाबाजीॐ</a> living in your heart ❤️"
2021-05-10T18:49:56Z,Let’s all pray a new vaccine immune variant doesn’t appear with all these new infections 🙏
2021-05-10T18:39:10Z,That&#39;s live people are gonna die. Just as with other deceases like the flu there will be a huge spike and than it will go down drastically. No need to worry.
2021-05-10T18:38:11Z,"They are not scared going outside,, it was imposed lockdown,,,"
2021-05-12T13:20:24Z,No mercy for Rapists and humanity killers.   Die more and let the Corona finish the Garbage from earth.
2021-05-10T18:36:33Z,Kashmir karma
2021-05-10T18:27:01Z,One million is drop in Ocean compared to 1.4 billion. Just another day at the office
2021-05-10T18:25:53Z,"India you will survive this, you are strong<br>Stay strong from Finland 💪🏼♥️"
2021-05-10T18:23:30Z,99% of India citizens are Vitamin D Deficient
