PublishedAt,Comment
2023-11-24T20:00:40Z,R.i.p shawn poitra <br>I no they looked in to his body <br>We didn&#39;t get his body fot 3 weeks<br>He was 28 years old<br>N was getting cancer treatment<br>N died of covid they saiddss
2023-09-29T14:11:06Z,Because it&#39;s a fungus....NOT a virus
2023-09-16T14:12:31Z,Virus= parasites
2023-09-02T14:39:24Z,Why is this news media now talking about this??? They were all for the vaccines and scaring ppl to death withtheir lies
2023-06-19T15:47:03Z,"And NOW IN 2023 corners are finding 20 inch long, slimy clots, and dead bodies!"
2023-07-24T00:40:56Z,"Yes, amyloid clots throughout the entire vascular system."
2023-06-05T17:45:19Z,Parasite not Virus. She is lying
2023-05-22T03:37:29Z,"I never showed positive for COVID, but I have the hallmark sign from my chest x-rays of &quot;ground glass opacities&quot;. I ran around with bilateral pneumonia with atelectasis (collapsed lungs) in my lower lobes for 2 months. I couldn&#39;t take a deep breath to cough up the congestion. I went to urgent care twice for antibiotics (Nov 2021 &amp; Jan 2022). I am glad to be able to post this as a survivor. I&#39;m a nurse who used to work ICU/CCU. I&#39;m thoroughly convinced if I had gone to the ER, they would have intubated me and hooked me up to a ventilator. They would have inserted chest tubes between my ribs to reinflate my lungs in the ICU. I would have died. It is by God&#39;s grace I&#39;m still here to tell you my experience."
2023-07-24T00:42:03Z,Sounds like you&#39;ve been vaccinated.<br>This has nothing to do with the virus.
2023-04-30T17:58:59Z,Pathologist are finding 3 foot blood clots in their veins.
2023-07-24T00:42:28Z,Yes they are.
2023-04-11T06:11:16Z,People who die from covid are mostly not vaccinated.
2023-02-17T00:36:56Z,How many had the vax that they were told it was safe and effective?
2023-07-24T00:44:19Z,All of them.<br>Informed consent does not exist in the modern world.
2023-02-06T01:04:22Z,It is believed that Dr fauci invented hiv.
2023-02-06T01:03:58Z,"look up Dr Fauci and his experiments on dogs... <br>If you get the 💉, congratulations YOU are NOW the dog."
2023-07-24T00:47:12Z,I can&#39;t get enough💉💉💉!
2023-02-06T01:02:48Z,Wake up sheeple! THEY ARE GIVING YOU POISON
2023-02-06T01:02:17Z,This is only if you get the 💉
2023-01-18T16:55:08Z,It’s genocide!
2023-01-10T11:19:18Z,Of course evil fucs removed the video I&#39;m looking for ..why ?? Cuz they don&#39;t want u to know the TRUTH
2023-01-03T07:34:05Z,Why don&#39;t you report on the vaccinated dying suddenly from unusual clots in arteries?
2023-07-24T00:48:57Z,Excellent question.
2022-12-27T00:52:23Z,THE VACCINES ARE CAUSING THE CLOTS NOT COVID-19..... YOU&#39;RE ALL ABOUT TO FIND OUT ENJOY YOUR LIBERAL LIES
2022-12-21T14:04:40Z,It’s from the JABS not Covid you lying hounds
2022-12-05T17:41:22Z,And this was before the vaccines.
2022-10-16T01:26:46Z,Inflammation is probably in the lungs  because right above them is where you hold your phone and when you take in pollutants and zap your lungs with all the fast vibrations from your super smart phone well I think it&#39;s easy to see why some  people succumb to the damage
2022-07-23T08:13:07Z,RIP Doc :(
2021-11-14T14:43:18Z,"How did you identify the virus when it’s never been isolated, per CDC."
2020-11-29T12:06:52Z,rest in peace Doctor. She died of a heart attack
2020-11-30T03:08:57Z,"Everyone dies from a heart attack, don&#39;t want to sound crazy but could be something more."
2023-07-24T00:50:00Z,Justice is so rare these days.
2020-11-26T20:04:51Z,"Mary Fowkes died on 15 November at the age of 66. The NYT obituary said that her work led to the successful use of blood thinners in covid-19 to prevent damage to multiple organs.  <a href=""https://www.nytimes.com/2020/11/26/health/dr-mary-fowkes-dead.html"">https://www.nytimes.com/2020/11/26/health/dr-mary-fowkes-dead.html</a> <br><br>There are also a couple of her lectures on Youtube, which are addressed to pathologists but it may be worth watching to glean a few ideas if you know a little medicine."
2023-07-24T00:50:59Z,"Blood thinners don&#39;t work for amyloid clots, silly"
2020-11-23T01:53:25Z,Wow! Dr. Fowkes did an interview on 60 minutes with Anderson. He announced at the end of show that she had a heart attack and died. RIH! Dr. Thanks for your invaluable contribution to our world.
2023-02-17T00:37:57Z,Yeah a Dr that was forced to get the 💉
2023-10-06T22:52:33Z,She said to much.
2020-11-10T07:38:26Z,"Exposure to micro.waves (ce.ll ph.ones etc) causes Rou.llea.ux formation, stacking and clotting.  Dctr Mag.da <a href=""http://ha.v.as/"">Ha.v.as</a> youtubes show this."
2020-09-01T04:22:00Z,"Trump will eventually test positive for COVID and when he does, make sure he is injected with disinfectant."
2020-08-01T08:16:21Z,Um uh um uh um um um uh
2020-07-29T23:32:41Z,"After 7 months this is all they know? The fact they do not know much, makes it even more scary. It has already changed or mutated 2 times now. As a parent i am terrified of sending my daughter back to school. There is no way they can do proper social distance. And there are not enough teachers to go around to make class sizes smaller."
2020-07-24T17:06:34Z,https://www.youtube.com/watch?v=0jxnTdmdLqU no one has died of covid.
2020-07-14T11:21:55Z,"For Anyone who wants to Forego Ultimately Surcoming to... Or  Any of the Damaging Side Effects, Just from contracting this Horrific and Possibly Deadly Virus... Please read the link below....<br><br><a href=""https://www.medicaldaily.com/hydrogen-peroxide-treatment-coronavirus-infection-does-work-451710"">https://www.medicaldaily.com/hydrogen-peroxide-treatment-coronavirus-infection-does-work-451710</a><br><br>As well as... Google... &quot;Dr. David G. Williams Article... &quot;Hydrogen Peroxide...  Curse or Cure&quot;!!??... And or... &quot;The One Minute Cure&quot; by Madison Cavanaugh!!!😃😍🤗😙😉....<br><br>As Always.... 💖God Bless and Happy Healing To Everyone!!!💖😃😍🤗😉"
2020-07-14T06:48:37Z,Also strange that they are reporting this now when it was already reported in January. It is almost as if they did not report it back then because they wanted it to spread.
2020-07-14T06:45:49Z,Kind of strange blaming Trump for a virus originating in Wuhan China.
2020-07-13T18:30:15Z,5%? Out of all deaths from CV 19 autopsies...that is not enough. <br>It&#39;s a monster and we are dying because of a madman. Should have a complete lockdown subsidized by the system and not pay the Senate or House of Reps any salaries till there is a resolution. This Admin has put the final nail in the coffin to America...never to be again what was.
2020-07-13T13:26:11Z,Dr Fowkes thanks so much for adding a &quot;laymans&#39;&quot; explanation on the significance of your discoveries during post mortum. It helps us non-drs a lot. Thank you for all your efforts during the pandemic!
2020-07-13T02:00:25Z,"As frightened by the fact that Drl Fowkes is willing to admit COVID is confusing, I&#39;m glad she&#39;s honest enough to admit it."
2020-07-13T01:57:53Z,Hallie looks likes she trying hard not to throw up in her mouth.  Poor kid.
2020-07-12T19:15:16Z,That was so bad! BBC and Dr John Campbell report covid causes mini clots that cut off oxygen to cells! Causing brain damage! She did a fauci!
2020-07-12T18:58:17Z,Early-stage treatment is the key.
2020-07-12T17:09:25Z,"Loss of smell and taste is in European countries now considered one of the first symptoms of infection with coronavirus. The pathologist also didn&#39;t mention the blood clotting that is seen in many patients, inflammation of blood vessels and heart muscle.<br>A new study at the UKE in Hamburg, Germany also shows that coronavirus can cause changes in the DNA of heart muscle cells. At the moment it&#39;s not clear, yet, how and if this will have longterm effects on people that survived covid-19"
2020-07-12T17:01:30Z,"&quot;The Purge&quot; November 3, 2020.."
2020-07-12T03:38:06Z,"I was a mortician for 16 years, and even assisted pathologists in private autopsies. I have never been more frightened and terrified. This virus is like something cooked up in a lab"
2023-06-28T02:17:44Z,Like?
2023-09-02T14:40:12Z,It is!
2023-09-15T16:08:01Z,That&#39;s because it is.
2020-07-12T00:36:29Z,NAH NAH NAH NAH SHE DID NOT SAY IT GOES TO THE BRAIN.
2020-07-14T04:52:35Z,Maybe watch again. The virus has been found in brain tissue. Why the &quot;NAH NAH...&quot;?
2020-07-10T22:52:52Z,Take Vitamin D3 it stops the cytokine storm.
2020-07-10T21:19:21Z,"Kids can’t vote, so, Trump doesn’t care."
2020-07-10T17:45:29Z,"COVID CURE: <a href=""https://www.youtube.com/watch?v=eDSDdwN2Xcg"">https://www.youtube.com/watch?v=eDSDdwN2Xcg</a>"
2020-07-10T11:34:05Z,"What was cut out? Or just a skip in the tape, no CD, Sorry DVD, Sorry SSD????"
2020-07-10T07:29:11Z,TRUMP ......a good friends of VIRUS.......
2020-07-10T01:51:44Z,"His followers don&#39;t care about school funding,  since they are the non educated!"
2020-07-10T01:47:09Z,Dr. Richard Bartlett TTU alumni has a very effective treatment for COVID 19. Ha has an interview on YouTube.
2020-07-10T01:43:49Z,"Sounds like the flu to me,,,🙄"
2020-07-10T00:38:19Z,"<a href=""https://www.etsy.com/shop/FripperiesAndFinds?ref=seller-platform-mcnav"">https://www.etsy.com/shop/FripperiesAndFinds?ref=seller-platform-mcnav</a> washable masks, well made, cute, men’s and kids too, free shipping and on sale"
2020-07-09T23:21:39Z,"Trump -- &quot;If you stop doing autopsies, you&#39;ll find there&#39;s nothing wrong with dead people&quot;."
2020-07-11T14:48:30Z,"Great news!!  I have been hoping that Redd Foxx <i>(&quot;Fred Sanford&quot; on TV)</i> would come back from the dead to start his own news service, <i>&quot;Foxx News, Dummy&quot;.</i>"
2020-07-11T18:57:30Z,Chris Adkins hilarious
