PublishedAt,Comment
2021-07-31T02:51:28Z,CROOK
2020-10-16T13:50:20Z,What a trooper. Best President ever. Recovered like a champ. Stronger and healthier than ever. These media outlets are disgusting by trying to take a bad situation and make it worse. These people are not Americans. They are dividing America. MSNBC GO OFF AIR YOU ANTI AMERICAN LOSERS.
2020-10-09T05:24:37Z,"This is one sick man, he just makes my stomach turn everytime I look at him.😡😡"
2020-10-09T04:17:17Z,But he is afraid of debating next week because he opt out like a coward he is.
2020-10-08T19:16:27Z,"Vote and Pray 🙏 <a href=""http://www.youtube.com/results?search_query=%23trump2020"">#Trump2020</a> and keep this Country safe from the lefts radical NEW GREEN DEAL which would ruin this Country&#39;s economy. <a href=""http://www.youtube.com/results?search_query=%23maga2020"">#MAGA2020</a>"
2020-10-08T04:31:32Z,"He&#39;s such a liar, who the F knows if he has it or doesn&#39;t.  But he&#39;s also such an incompetent, I&#39;m inclined to believe that he does."
2020-10-07T21:48:30Z,"Is he speaking to the 210 THOUSAND dead Americans who slowly suffocated in horrible misery?         Not every American has access to special custom Antibody cocktails and an assortment of other exotic drugs, not to mention an entire team of top doctors dedicated to just one person."
2020-10-07T21:32:09Z,The spear of the devil has made his point. Now for the followers to see that evil never wins.
2020-10-07T21:31:21Z,"In a couple weeks, he&#39;s going to have &quot;Don&#39;t be afraid of Covid-19&quot; written on his tombstone."
2020-10-07T21:28:29Z,"The people who tested positive who went to the Rose Garden event, Their own fault no one forced him to go I don&#39;t feel bad for them it is what it is"
2020-10-07T19:07:45Z,Don&#39;t be afraid when you have the best treatment and doctors in the world attending to you....Lol.......the rest of us out in the REAL world have the possibility of getting very sick from this or could die from it........This guy really needs to go.
2020-10-07T17:44:41Z,I can&#39;t believe how rude that you people are... Sad sad sad
2020-10-07T16:08:17Z,If this was Obama...you&#39;d be kissing his feet. You people are irresponsible reporting fear and stupidity. MSNBC you are a liberal socialist joke.
2020-10-07T15:28:30Z,"Remember: this is the man who compared dodging STD&#39;s in 80&#39;s NYC to serving in the front lines of Vietnam. He&#39;sz trying to play hero, but his bar for &quot;heroism&quot; is awfully low."
2020-10-07T14:34:14Z,Long live our fearless leader.   Trump 2020 !!!   MCGA !!!                     May the love and the peace of Jesus be with us.
2020-10-07T13:19:10Z,"Declassification of Russua Doc. related to Russia, Clinton Email, the complete truth is out. Must see.  @qTM8"
2020-10-07T13:07:20Z,Declassification of Russua Doc. Complete Truth is out. Must see. @qTM8
2020-10-07T12:49:41Z,Trump-&quot;No president has Covid-19 in the administration better than me&quot;😷😷😷
2020-10-07T12:48:57Z,Trump : Nobody has Corona better than me. My only positive pool is the Covid-19. That&#39;s Trumpandemic 😂Hydroxychloroquine didn&#39;t work. Vaccine is not yet 🤔 i will try to inject the Clorox inside me.😷😷😷
2020-10-07T11:55:23Z,OK they are making sick with their BS turning you guys off will never watch your news cast again!
2020-10-07T11:53:53Z,"You people are the danger not Trump, start reporting real news and stop making stuff up!"
2020-10-07T11:44:30Z,shut up MSNBC should be ashamed of yourselves!
2020-10-07T11:20:39Z,"😷😷😷Trump is treating the United States like a bad break up, by denying Americans a stimulus package. Trump is telling the country, if I can&#39;t have a second term, no one will. There will be no election. Trump will burn the house down.🙄🙄🙄🙄"
2020-10-09T05:50:23Z,I believe the same thing but that&#39;s ok Biden is going to give something believe that.
2020-10-07T11:19:43Z,Sickening🤮
2020-10-07T10:09:04Z,Let&#39;s talk more about his tax returns. With Corona he either lives or he dies. We&#39;ll see in one week. But the tax returns is a subject not explored enough
2020-10-07T09:57:31Z,Ripping off that mask was the nail in his coffin.
2020-10-07T08:58:47Z,If Trump died there would be celebrating all over the world. Eddie van halens death and life was far more important than Trump....the world is mourning
2020-10-07T08:24:45Z,Typhoid Trump!
2020-10-07T07:05:58Z,He is turning America into a theater show and the killing of people just looks part of this act. !!! Republicans you are people wake up!!
2020-10-07T06:54:57Z,Look at the split screen of Trump&#39;s return to the White House propaganda beside Nazi propaganda film Triumph of Will.
2020-10-07T06:35:33Z,lol. you can clearly see this guy struggling to breath😅😅😅 yea covid is no big deal
2020-10-07T05:40:32Z,Let Trump go deep into the woods. .. who cares? Not me !  So we can have a NEW President. Quickly .! Yeh 😱
2020-10-07T05:33:34Z,Trump is &quot;LOST IN SPACE &quot; !
2020-10-07T05:25:19Z,Trump&#39;s grandfather died in the 1918 plague.
2020-10-07T05:24:35Z,The trump family has covid cooties... run for your life away from them
2020-10-07T05:17:49Z,Ugly old geezer pervert !
2020-10-07T04:07:19Z,I dont think he was infected!
2020-10-07T04:01:23Z,"He was afraid. He panicked and got oxygen at the WH. Fear grew and he went to hospital. He&#39;s still afraid. Taking a drug not recommended unless the condition has got serious. Then there&#39;s the fear of losing the election, losing money. Losing his freedom."
2020-10-07T03:55:09Z,"Earlier months back he already told everyone (including those critically ill and have been diagnosed to have only a limited time of life) to get out to vote for him! He pleaded to Those about to die during election day to go out and vote for him too before they have their last breathe and he will honour them for their heroic deeds given to him! So now that he is a covid-19 carrier too.. He will still want to steal the election with the hope that he could recover to rule the world for another term! Then many of the Health Experts are worried about him been contagious as a spreader... To him.. Who cares?! Afterall he will not be the only one to suffer or die.. The more to be with him in that journey of death the merrier will be! That&#39;s the kind of madman he is. Afterall, American constitution had made such President a powerful King and NO ONE AMERICAN DARES TO OPPOSE HIS CRAZY RULE EVEN KNOWING HE IS WRONG? WHY ONLY BLAME THE PRESIDENT FOR CAUSING ALL THE CATASTROPHE IN THE COUNTRY WHEN NO ONE DARES TO STOP HIM FROM CONTINUING THOSE EVIL ACTS? INDEED A DESCENDENT OF SATAN WHO RULE THE COUNTRY!!🤣🤣"
2020-10-07T03:31:05Z,"anand giridharadas said it best: Trump hosted a super-spreader event to honor a justice who would have the government control your body but refuse the duty to care for it, and when the virus he helped go around came around, Trump availed of the healthcare he would deny others, financed by the taxes he refuses to pay."
2020-10-07T03:00:41Z,"I doubt he was really sick, is more than a campaign tactic to prove he was right all along. And the entire team body is going along with the farse."
2020-10-07T02:51:05Z,"PRESIDENT OF THE UNITED STATES DONALD TRUMP WON CHINA VIRUS, EVILS AND &quot;FAKE &quot;ALREADY THANKS GOD , I AND AMERICAN  DON&#39;T TRUST &quot;FAKE &quot; .SMART PEOPLE NO COMPLANT USA AND OUR PRESIDENT DONALD J TRUMP .ONE MORE THING DO NOT USE STUPID WORD ,JUST LEARN FROM ME, NOT SMART OK"
2020-10-07T02:25:37Z,"The Leftard media was disgusting, the way it rejoiced at what it believed to be Trump&#39;s imminent demise. Yet Trump has come out of it stronger that ever. Trump 2020 !"
2020-10-07T02:44:28Z,"I didn&#39;t hear any of the press rejoicing at the thought of Trump dying.   They were amazed at Trump&#39;s stupidity at the way he treated the disease after he came down with it.   It&#39;s as though he is tempting death itself to come get him.   The disease can be exceptionally dangerous, it is not the flu.  Many people have no problems with it but some have a terrible time with it and a few of those die a terrible death.   Trump is the cause of other people getting infected also.   Your comment is disgusting."
2020-10-07T02:01:39Z,"<a href=""https://www.youtube.com/watch?v=DYwCyd0DtFI&amp;t=6m05s"">6:05</a> you ask how many people has he already infected  - at this time over 7.5 million Americans have been recorded  with over 211,000 deaths    that is how many"
2020-10-07T01:39:10Z,"Joe rudely interrupts Mika - &quot;wait, wait, wait...&quot; as if she said something wrong."
2020-10-07T01:36:21Z,Three of the biggest fear mongering wusses on TV right here!
2020-10-07T01:26:22Z,Two Dems wreck a kids bday party. Good stuff<br>https://www.youtube.com/watch?v=yiJ42IRJScE&amp;feature=emb_title
2020-10-07T01:25:45Z,He can&#39;t breathe. Karma!
2020-10-07T01:17:00Z,"Oh, and by the way, stop saluting, you haven’t earned the right to salute... you are the sorriest excuse for a commander—in-chief in all of American history..."
2020-10-07T01:13:12Z,"... don’t let Covid 19 dominate you... too late, 210,000 Americans are dead - totally dominated along with their families... we need to DOMINATE trump by voting him out - go back to YOUR miserable country and away from OURS.... an invitation to vote him out, please join me on November 3rd..."
