PublishedAt,Comment
2021-09-22T00:27:55Z,LOL
2021-08-02T01:13:55Z,"It’s obvious that there&#39;s a correlation between anti-vaccination sentiment and trump support. <br>In fact there are un-vaccinated dying people now sputtering “... we got into this for trump?&quot; <br>The trumpist mantra should read: &quot;we´d rather die than accept the truth!&quot;<br>  [... a death cult, how about that!]"
2021-07-30T22:47:30Z,&quot;President Trump quietly got his vaccine before leaving office but rarely urges his supporters to get theirs...&quot;  I&#39;m curious on what social platform you think he should do this on.  His Twitter account or his FB account?
2021-07-28T00:09:45Z,"BREAKING NEWS!!!<br><br>MASSIVE CONFLICT OF INTEREST<br><br>THE TRUTH IS COMING OUT!!!<br>MEDIA BOUGHT!<br>GOVERNMENT OFFICIALS BOUGHT!<br>NHS OFFICIALS BOUGHT!<br><br>COVID 19 ASSIGNED TO EVERY DEATH! CERTIFICATE EVEN IF IT WASN&#39;T THE CAUSE!<br><br>THE ONLY ONES DYING ARE THE ONES THAT HAD THE FLU SHOT OR SIMILAR BECAUSE THEY CONTAIN MERCURY AND MERCURY CONDUCTS EMF RADIATION 5G! THE CAUSE OF RESPIRATORY FAILURE!<br><br>It&#39;s time people woke the hell up!<br><br>URGENT MUST SEE RACKETEERING: 35 out of 37 on UK Vaccine Network group that advises the Government have been paid off by Bill Gates to the tune of £200 MILLION! Vaccinations ingredients to cause mass sterilization.<br><br>(IF YOU CHOOSE TO SHARE, HIGHLIGHT THE TEXT COPY AND PASTE INTO YOUR NEW POST).<br><br>Chris Witty received a Grant of £31 Million by the Gates Foundation, and in May 2020 is about to be put on the Executive board of the World Health Organisation (WHO). The BIGGEST funder of the World Health Organisation is Bill Gates!<br><br>If you were handed millions of pounds by someone..where would your allegiance lie? Would you say anything bad about them?<br><br>Both Chris Witty and Sir Patrick Vallance (chief scientific advisor) are taking &quot;guidance&quot; from W.H.O. that is funded by Bill Gates. The 2 remaining members of the 37 making up the UK Vaccine Network, answer directly to Sir Patrick Vallance. Total Control. Total stitch up.<br><br>CORRUPTION OF THE HIGHEST ORDER. (Like backing every horse in the Grand National to ensure you win).<br><br>Patrick Vallance, up until 2018 was President of R&amp;D at GlaxoSmithKline (produces vaccines).<br><br>GlaxoSmithKline and Bill Gates are part of a £Billion pound deal. In bed together.<br><br>Gates has invested £1 Billion, and through testing alone stands to see a return of £14 Billion just from the UK when everyone is &quot;tested&quot; (tests charged are £250 a pop).<br><br>The return from vaccinations as well is £45 Billion.<br><br>Company Mologic (sounds similar to Moloch) is set up by Bill Gates, and Boris Johnson visited Mologic earlier in the week.<br>Media paid off. On the Guardian Newspaper Global Development pages, it states &quot;We are now funded by the Gates Foundation&quot;.<br><br>GlaxoSmithKline Vaccine Ingredients to create infertility in both Males and Females:<br><br>Anti HCG(Anti Human chorionic gonadotropin) causes infertility in women, along with 37 amino acids, CTP (carboxy terminal peptides).<br><br>&quot;Principal of Anti HCG is to induce antibodies which combine to HCG and render it biologically inactive&quot;.<br><br>GlaxoSmithKline tested on 63 women. The report states that 61 became infertile.<br><br>The male version is :<br>Anti GNRH. Its a sperm specific mitochondrial antigen, that basically kills mitochondrial DNA in the sperm. They are still able to swim around, but when they deliver DNA to the Egg, it&#39;s dead.. and then makes that woman infertile.<br><br>So you can have a vaccinated man, sleep with an unvaccinated woman..and she will become INFERTILE.<br><br>These ingredients are also planned to be included in other vaccines!<br><br>Dr Andrew Preston is responsible for the human trials. He has received £28 Million from the Gates foundation...and.. GlaxoSmithKline provide the ingredients!<br><br>It takes around 7-10 years to show in Public.<br><br>(See Gates Foundation track record at Vaccination harm on a MASSIVE scale in India).<br><br>CONTROL OF DISEASE ACT 1984.<br><br>Specifically under &quot;communicable diseases&quot; states you do not have any confidentiality, mandatory to be vaccinated. Means they can forcibly inject you.<br><br>Anybody not taking the vaccine will have their Social Credit Score affected. (Already used in China to stop travel..buying food etc). This system will be delivered by Microsoft. Emma Wolmsley - Chief Executive officer of GlaxoSmithKline also sits on the board of Microsoft, next to Bill Gates.<br><br>UK Vaccine Network members and Grants/funding by Gates Foundation:<br>* Adrian Hill - £10 million<br>* Andrew Pollard - £36.9 million<br>* Brian Charleston Director of Pirbright institute - (multiple Grant&#39;s. Last one was £5.5 million)<br>* Cherry Lynn Adam&#39;s (phonetic spelling sorry) from BBSRC - £4.4 million<br>* Charlie Weller - all work funded by GF<br>* Charlotte Watts - London school of hygiene and tropical medicine - £59 million<br>* Chris Witty - Chief Medical Officer - £31 million<br>* Christian Schneider MHRA - regular funding<br>* Eleanor Riley - London School of hygiene and tropical medicine - £50 million<br>* Fiona Tomley - Pirbright institute - multiple Grant&#39;s<br>* Gary Entresson same as Fiona<br>* Ian Hudson - CEO of MHRA, Left to become BILL GATES SNR. ADVISOR!<br>* Jean Lang - Co leads Gates foundation vaccinations discovery team<br>* Jeffrey Oldman - Snr Advisor to World Health Organisation &amp; Gate Foundation<br>* Joanne Prior - Defence Science and tech. Lab (answers directly to *<br>Patrick Vallance of GlaxoSmithKline). Patrick is now chief scientific advisor to the Government.<br>* Johann van Hoof funded by GF<br>* John Edmonds funded by GF<br>* Jonathan Pierce - Medical research council, multiple Grant&#39;sand works regularly with GF<br>* Julian Bonajera - MHRA"
2021-07-27T16:59:32Z,TRUMP WON.   RE-INSTATE THE 19TH PRESIDENT OF OUR CONSTITUTIONAL REPUBLIC
2021-07-26T01:14:43Z,"I challenge all viewers to research &quot;terrain theory of disease&quot;. For those who don&#39;t already know this, it came out at the same time as &quot;germ theory of disease&quot;. (&quot;Germ theory&quot; is basically what led everybody to believe that bacteria and viruses is what makes people sick.)"
2021-07-25T21:47:45Z,I guess Biden can&#39;t go on telling us that vaccinated can&#39;t catch this. Well...actually he could...and people might still believe it. But the takeaway from this should be that everyone is equal when it comes to the virus vaccinated or not. We can all catch it and just as equally spread it. So save yourselves.
2021-07-25T21:32:45Z,Mr biden should close up the schools!!! The cases will show when schools starts
2021-07-25T05:39:13Z,"Trump is the real President!!!!!  We The People are being played by this fake administration... media lies !!! Scamdemic whatever nobody believes anything you say anymore... ppl are waking up and see what&#39;s really going on... they are testing positive for corrupt ,evil and being Un American"
2021-07-24T21:26:47Z,They are keeping this super quiet and I’m noticing that people are going on as business as usual! Business is not as usual with this virus and it’s crew out here!
