PublishedAt,Comment
2021-02-02T23:33:30Z,Reconciliation.   GOP used it for tax cuts for the rich.
2021-02-02T00:00:01Z,Yes more money to their friends and less for us
2021-02-01T19:47:05Z,"As a student I strongly feel that media and social networking sites such as Facebook and Twitter have become source of major distractions for students. Young boys and girls seem to have become inordinately addicted to these sites.<br>."
2021-02-01T19:51:29Z,"Yes, I agree with you. They are thoughtlessly and uselessly wasting their precious time on these sites. Wise people say time well utilized is time well spent, but the youth of today is only and only wasting time on chatting, messaging, uploading photographs and modifying profiles."
2021-02-01T20:06:35Z,"@@mariestidham2814  Why is this problem so much out of control, do you have any idea?"
2021-02-01T20:15:17Z,"@@meganvargas48 there is a platform I know where personal security is paramount With it.uproarable<br> we can build a secure social platform for our future generations."
2021-02-01T20:28:07Z,@@mariestidham2814 Nice! I’ll check it out. Thank you
2021-02-01T18:51:10Z,"The U.S. Congress, is just such an important institution though?  It represents every single tax paying American individual and their interests!"
2021-02-01T16:32:05Z,So we are printing money to give to people who aren&#39;t being allowed to work ...gotcha 🤔
2021-02-01T07:29:47Z,"<b>10 of 20 paragraphs.</b> The word abortion is <b>NOT</b> in the phucKKKing KKKonservative KKKhristian <i>KKKible;</i> @sshole, Trumphole, gunhole, anti-abortionhole, denies-TVPhole, anti-maskhole, Q@nonhole, denies-global-warminghole!"
2021-02-01T07:10:57Z,"<b>6 of 20 paragraphs.</b>    We determine that insurrectionist, seditionist, inbr*d, lead and pesticide poisoned, IQ and sp*rm-count <b>ZERO</b> RATscumliKKKlans."
2021-02-01T06:53:50Z,<b>5 of 20 paragraphs.</b>    From the 2020 election results which President Joe Biden won in a landslide.
2021-02-01T06:52:32Z,"<b>7 of 20 paragraphs.</b>     Are not only insane, suicidal-anti-abortion-de@th-KKKult, racist, six-toed, N@zi, Ku Klux Klan supporters of the creator of the TrumpBola-Virus-Pandumbic [TVP]."
2021-02-01T06:48:22Z,"<b>8 of 20 paragraphs.</b>     RATrumpliKKKlans are all dead-beat, unshaven, homeless-looking fools. Whose&#39; States have to be supported by Democratic States who accept the evidence of catastrophic-runaway-anthropogenic-global-warming [CRAGW] all around them. The counties that voted for Joe Biden take up a very small part of Amudercaca&#39;s geography. Yet are responsible for 71% of AmuderKa Ka K&#39;s GDP, economic growth; and innovations!"
2021-02-01T06:45:57Z,"<b>9 of 20 paragraphs.</b>      In contrast. The uneducated, lead and pesticide-poisoned, brain and DNA-damaged counties that the creator of the TrumpBola-Virus-Pandumbic [TVP] won. Take from federal government tax revenues paid by productive, sane Democrats. Trump&#39;s treasonous, traitors, seditionous, insurrectionist, Trumpsexuals. Contributed only a meager; 29% to Amurdercaca&#39;s GDP!"
2021-02-01T06:11:44Z,"The Epoch Times published an article with the headline “Swedish Researcher Advocates Eating Human Flesh to Combat Climate Change Food Shortages,” which went on to report that: “Climate change alarmism has taken a macabre turn that looks like satire, but isn’t. It happened in Sweden. At a summit for food of the future (the climate-ravaged future) called Gastro Summit, in Stockholm on Sept. 3 to 4, a professor held a PowerPoint presentation asserting that we must ‘awaken the idea’ of eating human flesh in the future, as a way of combating the effects of climate change. “In a talk titled ‘Can You Imagine Eating Human Flesh?’, behavioral scientist and marketing strategist Magnus Soderlund from the Stockholm School of Economics argued for the breaking down of ancient taboos against desecrating the human corpse and eating human flesh. He refers to the taboos against it as ‘conservative’ and discusses people’s resistance to it as a problem that could be overcome, little by little, beginning with persuading people to just taste it.”"
2021-02-01T06:14:34Z,/fact-check/swedish-scientist-cannibalism/
2021-02-01T06:15:14Z,&lt;&lt;&lt; The address must be truncated
2021-02-01T05:12:48Z,"So could we please talk about rascism for a minute,?could we talk about white people being harassed by black people???"
2021-02-01T02:59:09Z,Everyone’s talking about the stimulus checks and COVID relief. What else is in the bill? If it’s about COVID pass a smaller bill that just has to do with COVID.
2021-02-01T01:08:00Z,He seems to be stalling. If he wanted Americans to get stimulus checks he would have done a executive order.  What is taking so long Joe
2021-02-01T02:40:11Z,He can&#39;t write checks with an Executive Order. Doesn&#39;t work that way.
2021-02-01T03:12:48Z,@@jeramiahcox6976 ok
2021-01-31T23:27:19Z,"The reason the Republicans won&#39;t approve aid? To them it&#39;s a form of socialism.<br>Not like the tax cuts given to the 1% though, or the $26bn they paid to agriculture after Trump&#39;s tariffs wrecked the industry. Oh no, those are &#39;different&#39;."
2021-01-31T23:24:45Z,I cannot stand that sob!
2021-01-31T22:57:50Z,The GOP want less money for the poor and more for the rich. The usual
2021-01-31T22:31:45Z,Dems printing free money 💰 going to be pretty popular and it&#39;s going to pass. Why resist?
2021-01-31T22:10:36Z,<b>#9 of 10 </b><b><i>News</i></b><b> item sections.</b>    The truncated address appears as a reply to this comment.
2021-01-31T22:10:43Z,/cannibalism-eating-human-flesh-climate-change-2019-9
2021-01-31T22:05:07Z,"<b>#7 of 10 </b><b><i>News</i></b><b> item sections.</b>    <i>A Swedish scientist suggested the climate crisis could lead people to consider eating human flesh. It&#39;s not the first time a scientist has suggested the idea.</i> September 11, 2019"
2021-01-31T22:05:14Z,An article from <i>BusinessInsider</i>
2021-01-31T22:09:54Z,/cannibalism-eating-human-flesh-climate-change-2019-9
2021-01-31T21:39:38Z,no matter what they do what are it&#39;s a good thing or a bad thing they never miss their paycheck maybe there&#39;s some kind of law that can be passed to change that again this is nothing more than a political food fight between both political parties.
2021-01-31T21:30:34Z,Threat to national security
2021-01-31T21:27:14Z,<b>#1 of 10 </b><b><i>News</i></b><b> item sections.</b> The title of the news article that follows in #7 of 10 appears in <i>italics.</i> Searching the title is the easiest way to find the entire news item.<br><b>#2 of 10 </b><b><i>News</i></b><b> item sections.</b> <b>Address-fragments</b><br><b>#3 of 10 </b><b><i>News</i></b><b> item sections.</b> will appear<br><b>#4 of 10 </b><b><i>News</i></b><b> item sections.</b> in the comments<br><b>#5 of 10 </b><b><i>News</i></b><b> item sections.</b> to this news items. <br><b>#6 of 10 </b><b><i>News</i></b><b> item sections.</b> Which are pasted together in the order in which they appear.
2021-01-31T21:26:51Z,"<b>#8 of 10 </b><b><i>News</i></b><b> item sections.</b>       Climate change is likely to put stress on our agricultural system and cause severe food shortages in the future. Behavioral scientist Magnus Söderlund recently suggested that because of this, people might one day consider eating human flesh. In 2018, evolutionary biologist Richard Dawkins put forth a similar idea."
2021-01-31T21:16:28Z,Domestic-T e r r o r i s t-Quiz.
2021-01-31T21:01:41Z,GOP is just the right hand for big industry.
2021-01-31T20:49:40Z,Fox News!! Where right wing extremists come to get their fear mongering fix.
2021-01-31T20:12:55Z,"So, Republicans were okay to pass tax cuts with a conciliatory budget vote, but Dems can&#39;t use it to pass covid-19 relief? Okay."
2021-01-31T19:55:27Z,Haha dude want it done doesn&#39;t mean it will be. Democrats want impeachment before giving money to families in need haha
2021-01-31T19:41:33Z,"wait, rolling stimulus checks every year? Don&#39;t we already have that and it&#39;s labeled welfare? Encourage them Not to work and you make more money/benefits than if you actually worked! It&#39;s been in place for years and it&#39;s called work the minimum 20 hours/week.. encourage women to have babies out of wedlock even though babies daddies live with them is such a sham.. get a job and pay your own way. Taxpayers shouldn&#39;t be required to support you -"
2021-01-31T19:05:28Z,"Cassidy only care about his donors, sorry voters."
2021-01-31T19:00:07Z,Remember how the GOP were more concerned about Pelosi getting a haircut than one of their own team thinking murdering her was a good idea? That was weird
2021-01-31T18:45:54Z,"The China Joe Biden admin. will leave this as their legacy; Stolen presidency, China first, America last and I pray, impeached and jailed for their treason to &quot;We The People&quot; and the USA."
2021-01-31T18:40:37Z,It has been confirmed by Radio Free Europe President Trump won all 50 states. He just didn&#39;t win the communist state of Washington D.C..
2021-01-31T18:38:19Z,"Just call it a tax cut for the rich or another corporate bailout and all the republicans will vote for it, problem solved."
2021-01-31T18:13:22Z,What will it take to get my 2019 tax refund. Been waiting 11 months now.F uck your relief.😡😡😡😡😡😡
2021-01-31T18:12:07Z,it will take gentleness and compassion for the American workers for the GOP to help pass the bill
2021-01-31T22:58:40Z,"No, fire everyone of the Rinos and vote in people that put Americans first, after all they&#39;re supposed to be working for &quot;you&quot; aren&#39;t they? Never beg for whats yours."
2021-02-01T17:17:45Z,"@@waltersimmons946 u cant fire elected officials, besides the Rinos are the only thing left of republican party with any principals and morals. Its the new lying douchebags that have to go. Sic semper tyrannis, there is no room for authoritarianism in my beloved country."
2021-02-01T18:07:21Z,"@@semperfi7372 Wrong, they can be fired, people &quot;dont have to vote&quot; them back in, they not obligated to do so, they don&#39;t &quot;have&quot; to donate to them either, nobody really can make anyone do something they dont want to do, and they also can be primaried against too, so don&#39;t walk around thinking &quot;oh this is all we got&quot; the LEFT loves that kind of thinking and hey, if Mitt Romney is the nominee in 2O24, you really believe people will vote him in , as a contender against the radical left ? the answer is NO, many Republicans and Trump supporters, strongly already dont like him and didnt like him in 2012, I voted for him then and I regret voting for him he only stands up against people in his own party, never Democrats and he loves going on CNN, not a winner in my book, the rinos are a giant drag on the Republican party, they have no chance with this bunch they have now, dont agree or disagree with me on that, just think about it. You wont win being a sissy."
