PublishedAt,Comment
2023-01-16T05:58:55Z,2023 blood clots are definitely a thing with all of them. I can&#39;t believe people listen to this guy and ghoul.
2022-02-05T18:33:11Z,"Vaccine definition<br>A substance used to Stimulate the production of antibodies and provide immunity against one or several diseases, prepared from the causative agent of a disease, it’s products or a synthetic Substitute, treated to act as an antigen without inducing the disease.<br><br>mRNA’s are not vaccine’s.<br>None of these pharmacies have come up with a vaccine that produces immunity.<br>They have been lying to you for three years.<br>We are all done with the mafia media, the pharmacies and the politicians, pushing what they consider to be a vaccine. They are all lying to you.  it has caused many people harm and death.<br>Blood clots are the number one side effect from this chemical that the government is forcing into everyone’s body. These blood clots are what is contributing to a spike in heart attacks and strokes among 30 to 55-year-olds.<br><br>Great Britain study - T2K Cells fights cancer cells - vac’s people are 640% higher for getting cancer.  If you have cancer your body’s T2K cells are essentially gone. The doctor revealingly this said he has had patients in recovery and in a few months die."
2022-01-02T09:48:09Z,Pulled for all the problems it&#39;s causing.
2022-01-01T01:48:54Z,Vaccine propagandist
2021-12-17T22:15:09Z,This is such BS! Now the J&amp;J Vaccine on Dec 18th 2021 is not being recommended by the CDC. All the telling the Conspiracy Theorist to SHUT UP!!!. All the Millions of People who took the J&amp;J listening to this Fake News and propaganda by MSNBC and Rachel Maddow. Can&#39;t wait to see the next lie they tell to cover this one.
2021-09-15T00:10:55Z,"Of course,  this is the one I got.  After I arrived for my appointment,  it was all they had.  I&#39;m still wearing a mask because of the variants."
2021-04-30T05:25:59Z,Yeah thats why tens of thousands of doctors have spoken against it and Dr Michael Yeadon 30 yr scientist and retired VP of Pfizer explains the virus and the vaccine and says there&#39;s no way he&#39;s getting it
2021-04-26T16:53:43Z,We have two good vaccines that are proven safe. Why do we need to risk women&#39;s lives with the Johnson and Johnson vaccine?  The health board vote was close. It was not unanimous.
2021-04-26T01:11:00Z,"Maybe people are beginning to realize that the companies which make the vaccines were also convicted of war crimes in experimenting on humans in  the Nazi concentration camps during WWII.<br>The companies who make the vaccines were also fined several BILLION DOLLARS by the federal government for bribing doctors, faking data and killing thousands of people with their drugs."
2021-04-25T17:17:13Z,Better headline for this msnbc story: “everything WE want you to know about the Johnson &amp; Johnson covid vaccination”
