PublishedAt,Comment
2021-11-13T20:52:03Z,"Don&#39;t listen to these well paid fake news liars... presstitutes, the all of them."
2021-11-13T20:51:27Z,"Folks, it has now been two solid years and how many people do you honestly know that died &quot;of covid&quot; that were not already 100% for sure dying of a completely unrelated terminal illness?"
2021-11-13T20:51:20Z,"Over 50k breakthrough cases in Arizona alone, but it&#39;s a &quot;pandemic of the unvaccinated&quot;?<br><br>How stupid can one possibly be to believe that for a second?"
2020-11-26T18:58:52Z,"SHARE THIS ARTICLE-Tell these governors WHY HAVEN&#39;T THE TOTAL DEATHS INCREASE THIS YEAR?<br>The number of total deaths in the U.S. have NOT increased in 2020, meaning COVID-19 has limited impact.<br>VERIFY: Comparing the number of total deaths in the US across years<br><a href=""https://www.cbs19.tv/article/news/health/coronavirus/verify-comparing-the-number-of-total-deaths-in-the-united-states-across-years/501-2aacbd08-466a-4d17-8452-e059df9aa6f3"">https://www.cbs19.tv/article/news/health/coronavirus/verify-comparing-the-number-of-total-deaths-in-the-united-states-across-years/501-2aacbd08-466a-4d17-8452-e059df9aa6f3</a>"
2020-11-26T15:46:08Z,Dear rich elites and politicians ROT IN HELL........Signed all 50 people at my dinner table.
2020-11-26T14:50:13Z,nobody is gonna wear a fricking mask during thanksgiving idiot
2020-11-26T10:49:18Z,Isn&#39;t the tenth day after exposure  the virus made enough copies of itself? I mean you wouldn&#39;t have enough copies of the virus if you were to test before 7 days.
2020-11-26T07:51:26Z,Only sleeping 🐑🐑🐑 believe this
2020-11-26T04:38:02Z,"The craziest thing about this pandemic is that the US has learnt nothing after 10 months.<br>WHO simple 3 point plan: Social distance, wash your hands and wear a mask.<br>US Covid = 268,219+   Taiwan = 7 (x38,317) New Zealand = 25 (x10,729) China = 4,634 (x57).<br>Warp speed?   57 times more deaths than China. Trump is to blame but Americans allow it to continue.  Idiots!"
2020-11-26T04:37:52Z,"2018: China is again number 1 as it had been prior to 1840 and world colonisation.<br>2019: Covid arrives in Europe.<br>2020: Trump and Fox TV are the year&#39;s biggest losers.<br>2021: Americans stand up for their patriotic rights to wear masks, social distance and stop being the laughing stock of the world!!"
2020-11-26T03:12:50Z,"With the numbers going up the way that they are, do you honestly believe people are going to do ANY or some of the things on this list?? Get ready for a whopper of infections and probably deaths this Christmas. :("
2020-11-26T00:07:28Z,Lol not wearing a mask
2020-11-26T00:01:34Z,"Hi Everyone, covid 19 has indeed made lots of people to have a low income, but I earn massively from forex trading, stock exchange trading, Binary options and so on by the help of a professional trading analyst who has assisted me with all my trading processes to achieve a great profit. if you are interested feel free to reach him on WhatsApp +1 (561) 299-5903"
2020-11-25T22:48:25Z,"Lets cancel thanksgiving, but it is ok to do black friday! Seriously?"
2020-11-27T21:30:48Z,Its ok to do blm protests too
2020-11-25T22:14:08Z,Dangerous lies. Testing will not save you or any one else.
2020-11-25T21:57:40Z,"<a href=""https://youtu.be/DSDZkXxFVEU"">https://youtu.be/DSDZkXxFVEU</a><br>Watch PA live .. ..OBVIOUS FRAUD AND STOLEN  ELECTION!!!"
2020-11-25T20:37:20Z,lol don&#39;t you just love the infantilization of the public with all these acronym rules? The three W&#39;s. &quot;Thanksgiving Day Visitors Matter&quot; lol it&#39;s hysterical.  I live in a nation of children.
2020-11-25T20:24:56Z,🎅All you had to do was wear your mask respecting distancing 🎄
2020-11-25T21:20:44Z,😂 🤣 😂 🤣 😂 🤣 😂 🤣 😂 🤣 😂 🤣 😂 🤣 😂 🤣 <br><br>You should tell your tribe that as it is my understanding that they aren&#39;t participating in the more kosher places about the US
